,Chronotype,O,C,E,A,S
6136,Lark,0.8711150131694473,1.3110419906687398,0.347040616511907,-0.578990294429492,1.4484414091554534
6137,Lark,0.4321334503950838,-0.45624204722182976,0.9787126523908786,0.23660386591631988,-0.5800933125972005
6138,Owl,-0.8848112379280066,-0.45624204722182976,-1.547975491125008,-1.394584454775304,-0.9181824328893095
6139,Strong owl,0.4321334503950838,0.2506715679343981,-0.2846314193670647,0.23660386591631988,0.4341740482791264
6140,Owl,-0.006848112379279706,-0.45624204722182976,-1.2321394731855222,-0.578990294429492,0.09608492798701745
6141,Lark,-0.8848112379280066,1.6644987982468538,-0.2846314193670647,-0.9867873746023981,1.1103522888633444
6142,Owl,-0.8848112379280066,-0.10278523964371583,0.031204598572421128,-0.1711932142565861,0.09608492798701745
6143,Lark,1.3100965759438108,1.6644987982468538,1.6103846882698503,1.8677921866079439,1.4484414091554534
6144,Owl,-0.006848112379279706,-0.8096988547999437,-0.6004674373065505,0.6444009460892258,0.09608492798701745
6145,Lark,0.8711150131694473,1.3110419906687398,1.2945486703303644,1.8677921866079439,1.4484414091554534
6146,Owl,0.4321334503950838,-0.45624204722182976,1.6103846882698503,-0.1711932142565861,-0.5800933125972005
6147,Strong owl,0.4321334503950838,-1.1631556623780577,-0.2846314193670647,0.23660386591631988,1.1103522888633444
6148,Strong owl,0.4321334503950838,-1.1631556623780577,-1.547975491125008,0.23660386591631988,0.7722631685712354
6149,Owl,-0.8848112379280066,0.6041283755125121,-1.2321394731855222,-0.578990294429492,0.09608492798701745
6150,Owl,-0.8848112379280066,1.3110419906687398,-1.547975491125008,-2.210178615121116,-1.2562715531814184
6151,Lark,0.8711150131694473,0.2506715679343981,-1.547975491125008,0.23660386591631988,-0.9181824328893095
6152,Strong owl,-0.8848112379280066,-0.10278523964371583,-1.2321394731855222,1.4599951064350378,-0.24200419230509151
6153,Strong owl,-0.4458296751536432,-0.10278523964371583,-0.6004674373065505,-0.1711932142565861,-0.24200419230509151
6154,Owl,-0.8848112379280066,-0.45624204722182976,-0.6004674373065505,-1.394584454775304,-0.24200419230509151
6155,Strong lark,1.3100965759438108,1.6644987982468538,1.2945486703303644,0.23660386591631988,0.09608492798701745
6156,Owl,0.4321334503950838,0.6041283755125121,0.9787126523908786,-0.578990294429492,1.1103522888633444
6157,Owl,0.8711150131694473,0.2506715679343981,0.031204598572421128,-0.578990294429492,-1.2562715531814184
6158,Strong owl,-0.4458296751536432,0.2506715679343981,-0.6004674373065505,-0.1711932142565861,0.4341740482791264
6159,Lark,0.4321334503950838,0.957585183090626,0.6628766344513928,0.6444009460892258,-0.24200419230509151
6160,Lark,0.8711150131694473,0.2506715679343981,-1.547975491125008,0.6444009460892258,0.7722631685712354
6161,Owl,0.8711150131694473,0.2506715679343981,-1.2321394731855222,-1.394584454775304,1.1103522888633444
6162,Owl,-0.4458296751536432,,1.2945486703303644,-0.578990294429492,1.7865305294475624
6163,Lark,0.4321334503950838,-1.5166124699561716,-1.2321394731855222,1.0521980262621318,0.7722631685712354
6164,Owl,0.4321334503950838,0.6041283755125121,1.2945486703303644,0.6444009460892258,-0.24200419230509151
6165,Strong lark,-1.32379280070237,-0.10278523964371583,-0.9163034552460364,-0.9867873746023981,-1.2562715531814184
6166,Strong lark,1.3100965759438108,0.6041283755125121,0.6628766344513928,1.0521980262621318,0.7722631685712354
6167,Lark,-0.8848112379280066,-0.10278523964371583,-0.2846314193670647,-0.9867873746023981,0.09608492798701745
6168,Strong owl,0.4321334503950838,0.2506715679343981,0.031204598572421128,-0.578990294429492,-0.5800933125972005
6169,Lark,1.3100965759438108,1.3110419906687398,1.2945486703303644,-0.1711932142565861,0.4341740482791264
6170,Lark,-0.8848112379280066,1.3110419906687398,-1.547975491125008,1.8677921866079439,0.7722631685712354
6171,Strong owl,-0.006848112379279706,-0.8096988547999437,-0.6004674373065505,0.6444009460892258,-0.24200419230509151
6172,Strong owl,-1.7627743634767337,-1.5166124699561716,-1.2321394731855222,-0.9867873746023981,-1.2562715531814184
6173,Lark,-0.006848112379279706,1.3110419906687398,0.9787126523908786,-0.1711932142565861,1.1103522888633444
6174,Owl,0.4321334503950838,-2.2235260851123995,-1.2321394731855222,-0.1711932142565861,-0.9181824328893095
6175,Strong owl,-0.006848112379279706,-0.45624204722182976,0.9787126523908786,0.6444009460892258,0.4341740482791264
6176,,-0.006848112379279706,,0.6628766344513928,1.4599951064350378,1.1103522888633444
6177,Lark,0.8711150131694473,-1.1631556623780577,0.347040616511907,0.23660386591631988,-1.5943606734735274
6178,Owl,0.4321334503950838,0.957585183090626,0.031204598572421128,-0.9867873746023981,1.1103522888633444
6179,Lark,-0.4458296751536432,0.2506715679343981,-0.9163034552460364,0.6444009460892258,1.4484414091554534
6180,Owl,0.4321334503950838,1.6644987982468538,-0.2846314193670647,0.6444009460892258,0.4341740482791264
6181,Strong lark,-0.006848112379279706,0.6041283755125121,-1.547975491125008,1.0521980262621318,1.1103522888633444
6182,Owl,-1.32379280070237,1.3110419906687398,-1.2321394731855222,0.23660386591631988,-0.9181824328893095
6183,Owl,-0.8848112379280066,0.2506715679343981,-1.2321394731855222,-0.578990294429492,0.09608492798701745
6184,Strong lark,-1.32379280070237,,0.6628766344513928,-0.9867873746023981,-0.9181824328893095
6185,Strong owl,-2.201755926251097,-0.8096988547999437,-0.9163034552460364,-1.394584454775304,-1.5943606734735274
6186,Strong owl,0.8711150131694473,-1.5166124699561716,1.2945486703303644,1.0521980262621318,0.4341740482791264
6187,Strong owl,-2.201755926251097,-0.45624204722182976,0.347040616511907,-0.578990294429492,-0.5800933125972005
6188,Lark,-0.8848112379280066,0.6041283755125121,-0.9163034552460364,1.4599951064350378,1.4484414091554534
6189,Lark,1.3100965759438108,1.6644987982468538,-0.9163034552460364,-2.210178615121116,-0.9181824328893095
6190,Owl,-1.32379280070237,0.957585183090626,-1.8638115090644938,-1.394584454775304,-0.5800933125972005
6191,Strong owl,-1.7627743634767337,0.957585183090626,-1.547975491125008,-1.394584454775304,-1.5943606734735274
6192,Lark,-0.006848112379279706,0.6041283755125121,-1.8638115090644938,1.4599951064350378,-0.24200419230509151
6193,Strong owl,0.4321334503950838,-0.45624204722182976,-0.6004674373065505,1.8677921866079439,0.7722631685712354
6194,Owl,-0.4458296751536432,0.6041283755125121,0.031204598572421128,0.23660386591631988,-0.24200419230509151
6195,Strong lark,0.8711150131694473,0.957585183090626,-0.2846314193670647,-0.578990294429492,-1.5943606734735274
6196,Owl,1.3100965759438108,-0.45624204722182976,0.347040616511907,0.23660386591631988,0.7722631685712354
6197,Strong owl,0.8711150131694473,1.6644987982468538,0.6628766344513928,1.4599951064350378,1.7865305294475624
6198,Lark,-0.8848112379280066,0.2506715679343981,-0.9163034552460364,-2.210178615121116,1.7865305294475624
6199,Lark,-0.006848112379279706,1.3110419906687398,-0.2846314193670647,-0.578990294429492,-1.5943606734735274
6200,Lark,-0.8848112379280066,0.957585183090626,-0.9163034552460364,0.6444009460892258,1.1103522888633444
6201,Strong lark,-0.006848112379279706,0.957585183090626,1.6103846882698503,-0.1711932142565861,-0.5800933125972005
6202,Strong owl,0.4321334503950838,-0.10278523964371583,,-0.9867873746023981,-1.5943606734735274
6203,Lark,-0.8848112379280066,-1.5166124699561716,-0.9163034552460364,0.23660386591631988,-0.9181824328893095
6204,Lark,-0.006848112379279706,-0.45624204722182976,-1.2321394731855222,-0.1711932142565861,-0.24200419230509151
6205,Strong owl,-0.4458296751536432,1.6644987982468538,0.347040616511907,1.8677921866079439,1.4484414091554534
6206,Owl,-0.006848112379279706,-0.8096988547999437,1.2945486703303644,-0.1711932142565861,1.1103522888633444
6207,Strong lark,0.8711150131694473,1.3110419906687398,0.031204598572421128,1.8677921866079439,0.7722631685712354
6208,Owl,0.4321334503950838,-0.45624204722182976,0.9787126523908786,1.0521980262621318,1.4484414091554534
6209,Strong owl,0.4321334503950838,-1.8700692775342855,-0.6004674373065505,1.4599951064350378,1.1103522888633444
6210,Strong owl,0.4321334503950838,0.2506715679343981,-1.2321394731855222,-0.578990294429492,-0.5800933125972005
6211,Strong owl,-0.4458296751536432,0.2506715679343981,-0.6004674373065505,0.23660386591631988,1.1103522888633444
6212,Lark,0.4321334503950838,0.957585183090626,-1.8638115090644938,-0.9867873746023981,-0.5800933125972005
6213,Owl,0.8711150131694473,-0.8096988547999437,0.347040616511907,-0.578990294429492,-0.5800933125972005
6214,Lark,0.4321334503950838,-0.45624204722182976,-1.2321394731855222,-1.394584454775304,-0.9181824328893095
6215,Lark,-0.4458296751536432,0.6041283755125121,-1.2321394731855222,0.6444009460892258,0.7722631685712354
6216,Owl,-0.4458296751536432,0.2506715679343981,0.6628766344513928,-0.1711932142565861,0.4341740482791264
6217,Lark,0.4321334503950838,0.2506715679343981,0.031204598572421128,-0.578990294429492,-0.24200419230509151
6218,Strong lark,-0.8848112379280066,0.6041283755125121,-0.2846314193670647,0.23660386591631988,-0.24200419230509151
6219,Strong owl,1.3100965759438108,1.6644987982468538,0.6628766344513928,-0.1711932142565861,0.09608492798701745
6220,Owl,1.3100965759438108,1.3110419906687398,1.9262207062093362,-0.9867873746023981,0.09608492798701745
6221,Owl,-0.006848112379279706,-1.1631556623780577,-1.547975491125008,0.6444009460892258,0.7722631685712354
6222,Lark,0.4321334503950838,0.957585183090626,-0.9163034552460364,1.0521980262621318,0.4341740482791264
6223,Strong owl,0.8711150131694473,1.3110419906687398,-0.9163034552460364,1.4599951064350378,0.4341740482791264
6224,Owl,-1.7627743634767337,-0.8096988547999437,-0.6004674373065505,-1.394584454775304,-1.2562715531814184
6225,Owl,-0.4458296751536432,-1.1631556623780577,0.031204598572421128,0.6444009460892258,-1.5943606734735274
6226,Lark,-0.006848112379279706,-0.10278523964371583,0.9787126523908786,1.8677921866079439,0.09608492798701745
6227,Lark,0.8711150131694473,1.6644987982468538,-0.9163034552460364,-2.210178615121116,-0.24200419230509151
6228,Owl,0.4321334503950838,-0.45624204722182976,-0.9163034552460364,1.0521980262621318,-0.24200419230509151
6229,Lark,-2.201755926251097,1.6644987982468538,-1.2321394731855222,1.8677921866079439,0.7722631685712354
6230,Owl,-1.32379280070237,0.2506715679343981,-1.2321394731855222,1.4599951064350378,0.09608492798701745
6231,Strong owl,0.4321334503950838,-0.10278523964371583,-1.547975491125008,-1.394584454775304,1.1103522888633444
6232,Strong lark,-0.4458296751536432,-0.10278523964371583,0.6628766344513928,1.0521980262621318,1.1103522888633444
6233,Lark,0.4321334503950838,0.6041283755125121,-1.2321394731855222,-0.1711932142565861,-0.5800933125972005
6234,Strong owl,0.4321334503950838,-0.10278523964371583,-1.547975491125008,1.0521980262621318,-0.5800933125972005
6235,Owl,-0.006848112379279706,1.3110419906687398,-1.547975491125008,1.8677921866079439,0.4341740482791264
6236,Lark,0.8711150131694473,1.6644987982468538,0.031204598572421128,0.23660386591631988,1.4484414091554534
6237,Strong owl,0.4321334503950838,-0.10278523964371583,1.2945486703303644,-0.9867873746023981,-1.9324497937656364
6238,Strong lark,-1.32379280070237,0.6041283755125121,-0.9163034552460364,-0.1711932142565861,1.1103522888633444
6239,Strong owl,-1.32379280070237,0.6041283755125121,-0.2846314193670647,-0.1711932142565861,-0.24200419230509151
6240,Lark,-0.4458296751536432,1.6644987982468538,-1.2321394731855222,1.0521980262621318,0.7722631685712354
6241,Strong owl,1.3100965759438108,1.6644987982468538,-1.8638115090644938,0.23660386591631988,
6242,Lark,-0.4458296751536432,0.6041283755125121,-1.547975491125008,1.0521980262621318,0.09608492798701745
6243,Lark,-0.006848112379279706,-0.10278523964371583,0.347040616511907,0.23660386591631988,0.7722631685712354
6244,Owl,-0.006848112379279706,0.957585183090626,-1.8638115090644938,0.23660386591631988,1.7865305294475624
6245,Lark,-0.8848112379280066,0.2506715679343981,-1.2321394731855222,-0.9867873746023981,-0.5800933125972005
6246,Owl,0.8711150131694473,1.3110419906687398,0.031204598572421128,0.6444009460892258,1.1103522888633444
6247,Lark,-0.8848112379280066,-1.8700692775342855,-0.9163034552460364,0.6444009460892258,-1.2562715531814184
6248,Strong owl,-0.4458296751536432,-0.45624204722182976,-1.2321394731855222,-1.80238153494821,-0.5800933125972005
6249,Lark,1.3100965759438108,-0.8096988547999437,1.9262207062093362,0.6444009460892258,0.4341740482791264
6250,Lark,-1.7627743634767337,0.957585183090626,-0.6004674373065505,-0.1711932142565861,0.09608492798701745
6251,Strong owl,0.4321334503950838,0.957585183090626,-1.2321394731855222,1.8677921866079439,1.4484414091554534
6252,Owl,-0.4458296751536432,-1.1631556623780577,-1.8638115090644938,-0.578990294429492,0.4341740482791264
6253,Owl,-0.4458296751536432,-0.10278523964371583,-0.6004674373065505,0.23660386591631988,-0.24200419230509151
6254,Lark,-0.006848112379279706,0.957585183090626,-1.8638115090644938,0.23660386591631988,-0.9181824328893095
6255,Owl,-0.006848112379279706,0.957585183090626,-1.2321394731855222,-2.210178615121116,-1.5943606734735274
6256,Owl,0.8711150131694473,0.2506715679343981,0.9787126523908786,1.0521980262621318,1.1103522888633444
6257,Owl,-0.006848112379279706,0.2506715679343981,-0.6004674373065505,-0.578990294429492,0.09608492798701745
6258,Owl,-0.006848112379279706,-0.45624204722182976,-0.6004674373065505,-1.80238153494821,0.4341740482791264
6259,Owl,0.8711150131694473,1.3110419906687398,0.9787126523908786,-0.9867873746023981,1.7865305294475624
6260,Lark,0.4321334503950838,-1.1631556623780577,0.347040616511907,-0.578990294429492,-0.9181824328893095
6261,Owl,-1.32379280070237,-0.45624204722182976,-0.2846314193670647,-0.1711932142565861,-0.9181824328893095
6262,Strong owl,,,,,
6263,Owl,-0.006848112379279706,-0.45624204722182976,0.347040616511907,-0.9867873746023981,0.7722631685712354
6264,Lark,-0.8848112379280066,1.3110419906687398,-1.8638115090644938,0.6444009460892258,0.09608492798701745
6265,Lark,-0.006848112379279706,-0.45624204722182976,-0.9163034552460364,-1.80238153494821,-0.9181824328893095
6266,Owl,0.8711150131694473,1.6644987982468538,0.347040616511907,0.23660386591631988,1.4484414091554534
6267,Owl,0.4321334503950838,-0.45624204722182976,1.2945486703303644,1.0521980262621318,1.1103522888633444
6268,Strong lark,-0.006848112379279706,1.6644987982468538,-0.9163034552460364,0.6444009460892258,1.7865305294475624
6269,Owl,0.8711150131694473,0.2506715679343981,-0.6004674373065505,0.6444009460892258,-0.24200419230509151
6270,Owl,-1.32379280070237,-0.45624204722182976,-1.2321394731855222,0.23660386591631988,-0.9181824328893095
6271,Strong lark,-1.7627743634767337,-0.45624204722182976,0.9787126523908786,-0.1711932142565861,-1.5943606734735274
6272,Owl,0.8711150131694473,-1.1631556623780577,-1.2321394731855222,1.4599951064350378,-0.9181824328893095
6273,Owl,-0.006848112379279706,0.6041283755125121,-0.2846314193670647,0.23660386591631988,0.09608492798701745
6274,Strong lark,0.4321334503950838,0.957585183090626,1.9262207062093362,-0.1711932142565861,-0.24200419230509151
6275,Owl,0.4321334503950838,0.6041283755125121,0.347040616511907,-0.578990294429492,-0.5800933125972005
6276,,,,,,
6277,Owl,-0.4458296751536432,1.6644987982468538,-1.2321394731855222,-0.578990294429492,-0.9181824328893095
6278,Owl,-1.32379280070237,-0.45624204722182976,-1.8638115090644938,-0.578990294429492,-0.24200419230509151
6279,Owl,1.3100965759438108,-0.45624204722182976,1.9262207062093362,-0.1711932142565861,0.09608492798701745
6280,Lark,0.4321334503950838,0.957585183090626,-1.547975491125008,0.23660386591631988,1.4484414091554534
6281,Lark,-0.006848112379279706,0.957585183090626,-0.2846314193670647,1.0521980262621318,0.7722631685712354
6282,Owl,-0.006848112379279706,0.6041283755125121,0.031204598572421128,-0.578990294429492,0.09608492798701745
6283,Owl,0.4321334503950838,-0.45624204722182976,-0.6004674373065505,-0.1711932142565861,-1.9324497937656364
6284,Strong owl,-0.006848112379279706,0.6041283755125121,-1.2321394731855222,-0.578990294429492,0.09608492798701745
6285,Lark,-0.4458296751536432,0.957585183090626,-0.9163034552460364,1.0521980262621318,0.09608492798701745
6286,Strong lark,-0.006848112379279706,1.3110419906687398,-0.6004674373065505,1.0521980262621318,0.7722631685712354
6287,Strong owl,1.3100965759438108,0.6041283755125121,0.347040616511907,1.0521980262621318,0.7722631685712354
6288,,-1.32379280070237,0.6041283755125121,-1.2321394731855222,1.4599951064350378,1.4484414091554534
6289,Owl,0.8711150131694473,0.6041283755125121,0.9787126523908786,0.23660386591631988,-0.5800933125972005
6290,Owl,-1.32379280070237,0.957585183090626,-0.9163034552460364,0.6444009460892258,-1.9324497937656364
6291,Strong lark,-0.8848112379280066,-0.10278523964371583,-0.2846314193670647,-0.578990294429492,1.1103522888633444
6292,Lark,,,,,
6293,Lark,0.8711150131694473,0.2506715679343981,0.6628766344513928,-0.1711932142565861,0.4341740482791264
6294,Lark,0.4321334503950838,-0.45624204722182976,0.347040616511907,1.4599951064350378,1.1103522888633444
6295,Owl,0.4321334503950838,0.957585183090626,-1.2321394731855222,0.6444009460892258,1.4484414091554534
6296,Strong owl,0.8711150131694473,-0.10278523964371583,-0.2846314193670647,0.23660386591631988,0.09608492798701745
6297,Strong owl,-0.4458296751536432,-2.2235260851123995,0.347040616511907,-0.1711932142565861,-1.2562715531814184
6298,Owl,0.4321334503950838,0.6041283755125121,1.2945486703303644,1.4599951064350378,1.7865305294475624
6299,Owl,0.8711150131694473,1.6644987982468538,0.347040616511907,1.0521980262621318,1.7865305294475624
6300,,-1.32379280070237,-0.10278523964371583,-0.6004674373065505,-2.210178615121116,-1.5943606734735274
6301,Strong lark,-1.32379280070237,0.6041283755125121,-0.9163034552460364,1.0521980262621318,-0.5800933125972005
6302,Owl,0.8711150131694473,-0.8096988547999437,-0.6004674373065505,1.8677921866079439,-0.24200419230509151
6303,Owl,-1.32379280070237,-0.45624204722182976,-1.2321394731855222,1.0521980262621318,0.4341740482791264
6304,Lark,0.4321334503950838,-0.10278523964371583,-1.547975491125008,-1.394584454775304,-0.9181824328893095
6305,Owl,-2.201755926251097,0.957585183090626,1.6103846882698503,-0.578990294429492,0.09608492798701745
6306,Lark,-0.006848112379279706,-0.10278523964371583,-0.2846314193670647,0.6444009460892258,1.4484414091554534
6307,Lark,-0.006848112379279706,0.2506715679343981,-1.547975491125008,-0.578990294429492,1.1103522888633444
6308,Owl,-2.6407374890254607,-1.1631556623780577,-0.9163034552460364,-0.1711932142565861,0.09608492798701745
6309,Strong lark,-0.4458296751536432,1.3110419906687398,-0.2846314193670647,1.0521980262621318,0.4341740482791264
6310,Strong owl,-0.4458296751536432,0.957585183090626,-0.9163034552460364,0.23660386591631988,0.09608492798701745
6311,Strong owl,-1.7627743634767337,-0.45624204722182976,-0.2846314193670647,0.6444009460892258,1.1103522888633444
6312,Strong lark,0.8711150131694473,1.3110419906687398,-1.2321394731855222,1.8677921866079439,1.4484414091554534
6313,Strong owl,0.8711150131694473,1.6644987982468538,-1.2321394731855222,-1.80238153494821,1.1103522888633444
6314,Lark,-0.006848112379279706,0.2506715679343981,0.9787126523908786,0.23660386591631988,-1.2562715531814184
6315,Strong owl,0.4321334503950838,-0.10278523964371583,-1.547975491125008,0.6444009460892258,0.4341740482791264
6316,Owl,0.8711150131694473,1.3110419906687398,-0.2846314193670647,1.8677921866079439,1.4484414091554534
6317,Owl,-0.006848112379279706,0.957585183090626,-0.6004674373065505,-0.578990294429492,1.4484414091554534
6318,Lark,0.4321334503950838,0.6041283755125121,0.031204598572421128,-0.1711932142565861,-0.24200419230509151
6319,Owl,-0.006848112379279706,0.957585183090626,-0.2846314193670647,-1.394584454775304,0.7722631685712354
6320,Strong lark,-0.4458296751536432,1.6644987982468538,-1.547975491125008,-0.1711932142565861,0.7722631685712354
6321,Owl,-1.32379280070237,-1.1631556623780577,-0.9163034552460364,0.6444009460892258,1.1103522888633444
6322,Owl,-2.201755926251097,1.3110419906687398,-0.2846314193670647,1.4599951064350378,0.7722631685712354
6323,Owl,-0.006848112379279706,-0.45624204722182976,0.9787126523908786,0.6444009460892258,0.4341740482791264
6324,Lark,,,,,
6325,Owl,0.4321334503950838,0.6041283755125121,-0.6004674373065505,-1.394584454775304,0.7722631685712354
6326,Lark,-0.8848112379280066,-0.45624204722182976,-1.2321394731855222,1.8677921866079439,0.4341740482791264
6327,,0.4321334503950838,-0.45624204722182976,0.6628766344513928,1.0521980262621318,1.1103522888633444
6328,Strong owl,0.8711150131694473,1.6644987982468538,1.2945486703303644,-0.578990294429492,1.4484414091554534
6329,Strong owl,0.4321334503950838,0.6041283755125121,-1.8638115090644938,-0.9867873746023981,1.4484414091554534
6330,Owl,-1.32379280070237,-1.1631556623780577,-1.8638115090644938,-0.578990294429492,1.7865305294475624
6331,Lark,0.4321334503950838,1.3110419906687398,1.2945486703303644,-0.1711932142565861,1.4484414091554534
6332,Lark,-0.4458296751536432,-1.1631556623780577,0.031204598572421128,1.4599951064350378,1.1103522888633444
6333,Owl,-0.4458296751536432,-1.5166124699561716,0.347040616511907,-0.578990294429492,0.09608492798701745
6334,Owl,-1.32379280070237,0.2506715679343981,0.6628766344513928,1.4599951064350378,1.7865305294475624
6335,Lark,0.8711150131694473,0.2506715679343981,-0.9163034552460364,1.8677921866079439,1.7865305294475624
6336,Strong owl,0.4321334503950838,-1.5166124699561716,-1.8638115090644938,-0.1711932142565861,1.1103522888633444
6337,Owl,-0.4458296751536432,-1.5166124699561716,-1.8638115090644938,1.0521980262621318,-0.24200419230509151
6338,Strong owl,-0.8848112379280066,0.957585183090626,0.9787126523908786,0.23660386591631988,1.4484414091554534
6339,Strong owl,0.4321334503950838,-0.45624204722182976,0.6628766344513928,-0.1711932142565861,1.7865305294475624
6340,Owl,-1.32379280070237,-0.45624204722182976,-0.6004674373065505,0.23660386591631988,-0.5800933125972005
6341,,0.8711150131694473,-0.10278523964371583,0.6628766344513928,1.0521980262621318,0.09608492798701745
6342,Lark,-0.4458296751536432,-0.45624204722182976,-0.9163034552460364,1.0521980262621318,-0.24200419230509151
6343,Lark,0.4321334503950838,1.3110419906687398,-0.9163034552460364,1.0521980262621318,0.4341740482791264
6344,Strong owl,0.4321334503950838,0.2506715679343981,-0.9163034552460364,0.23660386591631988,0.09608492798701745
6345,Lark,-1.32379280070237,1.6644987982468538,0.347040616511907,-0.9867873746023981,0.4341740482791264
6346,Owl,-2.201755926251097,0.6041283755125121,-1.547975491125008,-1.80238153494821,0.09608492798701745
6347,Owl,0.8711150131694473,-0.10278523964371583,-1.547975491125008,0.6444009460892258,1.1103522888633444
6348,Lark,-0.8848112379280066,-0.10278523964371583,-0.6004674373065505,-0.578990294429492,1.1103522888633444
6349,Strong owl,0.4321334503950838,-2.576982892690513,0.347040616511907,0.6444009460892258,-0.9181824328893095
6350,Strong owl,-0.4458296751536432,0.2506715679343981,-1.2321394731855222,-0.578990294429492,1.1103522888633444
6351,Strong lark,0.4321334503950838,0.6041283755125121,0.6628766344513928,-0.578990294429492,-0.5800933125972005
6352,Lark,-2.6407374890254607,0.6041283755125121,1.9262207062093362,-0.9867873746023981,-1.9324497937656364
6353,,-0.8848112379280066,1.3110419906687398,0.031204598572421128,1.0521980262621318,1.1103522888633444
6354,Strong lark,1.3100965759438108,-0.45624204722182976,-0.6004674373065505,-0.1711932142565861,1.4484414091554534
6355,Owl,-0.006848112379279706,,-0.2846314193670647,0.23660386591631988,-0.24200419230509151
6356,,-0.4458296751536432,-0.45624204722182976,0.031204598572421128,0.6444009460892258,-1.2562715531814184
6357,Lark,-0.4458296751536432,0.2506715679343981,0.031204598572421128,0.6444009460892258,0.4341740482791264
6358,Strong owl,0.4321334503950838,0.6041283755125121,-1.547975491125008,-2.210178615121116,0.09608492798701745
6359,Owl,-0.006848112379279706,0.6041283755125121,0.6628766344513928,-0.1711932142565861,1.4484414091554534
6360,Owl,-0.8848112379280066,-1.5166124699561716,1.2945486703303644,-0.9867873746023981,-0.5800933125972005
6361,Lark,-1.32379280070237,-0.10278523964371583,-1.8638115090644938,-0.1711932142565861,-1.5943606734735274
6362,Lark,0.4321334503950838,-0.45624204722182976,1.2945486703303644,-1.80238153494821,-0.24200419230509151
6363,Strong lark,-0.006848112379279706,1.3110419906687398,-1.547975491125008,-0.1711932142565861,1.4484414091554534
6364,Lark,-0.006848112379279706,-0.10278523964371583,-0.9163034552460364,-0.578990294429492,-0.5800933125972005
6365,Lark,-0.4458296751536432,1.3110419906687398,0.6628766344513928,1.4599951064350378,0.09608492798701745
6366,Owl,0.8711150131694473,1.3110419906687398,-1.8638115090644938,-1.394584454775304,-0.5800933125972005
6367,Owl,1.3100965759438108,1.3110419906687398,1.6103846882698503,0.6444009460892258,0.4341740482791264
6368,Owl,-0.006848112379279706,0.957585183090626,-1.2321394731855222,-0.1711932142565861,1.1103522888633444
6369,Lark,-2.201755926251097,-0.45624204722182976,0.031204598572421128,-2.210178615121116,-0.9181824328893095
6370,Owl,0.4321334503950838,0.6041283755125121,0.9787126523908786,-0.1711932142565861,-0.24200419230509151
6371,Lark,0.4321334503950838,1.3110419906687398,-1.2321394731855222,-0.1711932142565861,0.4341740482791264
6372,Owl,0.4321334503950838,0.6041283755125121,-0.6004674373065505,0.23660386591631988,-0.5800933125972005
6373,Lark,0.8711150131694473,1.3110419906687398,0.347040616511907,-0.578990294429492,1.1103522888633444
6374,Lark,-0.8848112379280066,-0.45624204722182976,1.9262207062093362,-0.1711932142565861,1.1103522888633444
6375,Lark,0.8711150131694473,-1.5166124699561716,-0.6004674373065505,0.6444009460892258,0.09608492798701745
6376,,-0.4458296751536432,0.957585183090626,-1.2321394731855222,0.6444009460892258,-0.9181824328893095
6377,Strong owl,-0.006848112379279706,-0.8096988547999437,-1.547975491125008,1.4599951064350378,-1.5943606734735274
6378,Owl,-0.8848112379280066,-0.10278523964371583,-1.2321394731855222,1.8677921866079439,0.09608492798701745
6379,Lark,-1.32379280070237,-0.45624204722182976,-1.8638115090644938,1.4599951064350378,0.7722631685712354
6380,Lark,0.4321334503950838,-0.45624204722182976,-0.9163034552460364,-0.1711932142565861,-1.5943606734735274
6381,Owl,-1.7627743634767337,0.957585183090626,-0.2846314193670647,0.23660386591631988,-0.24200419230509151
6382,Lark,0.8711150131694473,0.6041283755125121,1.6103846882698503,1.0521980262621318,0.4341740482791264
6383,Lark,-0.4458296751536432,0.957585183090626,1.2945486703303644,1.4599951064350378,-0.9181824328893095
6384,Owl,0.8711150131694473,0.2506715679343981,-0.9163034552460364,-0.1711932142565861,0.7722631685712354
6385,Owl,-1.32379280070237,-1.1631556623780577,-0.9163034552460364,0.6444009460892258,0.7722631685712354
6386,Lark,-0.4458296751536432,-0.45624204722182976,0.6628766344513928,-0.578990294429492,-0.9181824328893095
6387,,-1.32379280070237,0.6041283755125121,0.031204598572421128,-0.578990294429492,0.4341740482791264
6388,Strong owl,-0.8848112379280066,0.6041283755125121,1.9262207062093362,0.23660386591631988,0.7722631685712354
6389,Lark,0.8711150131694473,1.3110419906687398,0.031204598572421128,-0.9867873746023981,1.4484414091554534
6390,Lark,-0.8848112379280066,-0.8096988547999437,-0.2846314193670647,-0.578990294429492,0.4341740482791264
6391,Owl,-0.4458296751536432,0.2506715679343981,-0.6004674373065505,0.23660386591631988,1.4484414091554534
6392,Strong lark,0.4321334503950838,-0.10278523964371583,1.2945486703303644,0.23660386591631988,1.1103522888633444
6393,,-1.7627743634767337,-0.45624204722182976,-0.2846314193670647,-0.578990294429492,-1.5943606734735274
6394,Strong lark,-0.4458296751536432,-0.10278523964371583,-0.6004674373065505,0.23660386591631988,0.7722631685712354
6395,Owl,-1.7627743634767337,0.957585183090626,-0.9163034552460364,1.4599951064350378,0.4341740482791264
6396,Owl,-0.006848112379279706,-0.45624204722182976,-1.547975491125008,0.6444009460892258,-0.24200419230509151
